id,title,text,url,wiki_id,views,paragraph_id,langs,text_length,word_count,prompt_token_count,original_paraphrase,corrected_paraphrase,complexity_level,removed_info,added_info,corrected_info,adjusted_complexity,corrected_language,hallucination_in_origin,LLM_judge_content_preservation,LLM_judge_information_loss,LLM_judge_information_addition,LLM_judge_type_of_addition,LLM_judge_complexity_level
959772,Öhringen,"Oberbürgermeister von Öhringen ist der parteilose Thilo Michler. Der bisherige Bürgermeister von Zaberfeld wurde am 7. Juni 2009 zum Nachfolger von Jochen Kübler gewählt. Er erhielt im ersten Wahlgang 60,7 % der abgegebenen Stimmen. Die Wahlbeteiligung lag bei 48 %. Die Amtszeit beträgt acht Jahre.",https://de.wikipedia.org/wiki?curid=4021774,4021774,707.1170654296875,38,37,299,45,1523,Thilo Michler ist der neue Oberbürgermeister von Öhringen. Er war vorher Bürgermeister in Zaberfeld. Er hat die Wahl gewonnen. Fast 61 von 100 Menschen haben für ihn gestimmt. Weniger als die Hälfte der Menschen sind zur Wahl gegangen. Thilo bleibt 8 Jahre Oberbürgermeister.,Thilo Michler ist der Oberbürgermeister von Öhringen. Er war vorher Bürgermeister in Zaberfeld. Er hat die Wahl gewonnen. Fast 61 von 100 Menschen haben für ihn gestimmt. Weniger als die Hälfte der Menschen sind zur Wahl gegangen. Thilo bleibt 8 Jahre Oberbürgermeister.,1,True,False,False,False,False,True,ungefaehr,manchmal,nie,['NaN'],zu_einfach
127140,Ulm,"Der Anteil der muslimischen Bevölkerung in Ulm lag gemäß Berechnungen basierend auf den Zahlen des Zensus von 2011 bei 8,2 %.",https://de.wikipedia.org/wiki?curid=3220301,3220301,1725.3656005859375,94,102,125,21,1469,In Ulm leben viele Menschen. 8 von 100 Menschen sind Muslime.,In Ulm sind 8 von 100 Menschen Muslime. Das hat man 2011 gezählt.,1,True,True,False,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],zu_einfach
67138,Matrix (Film),"Matrix (englischer Originaltitel: ""The Matrix"") ist ein Science-Fiction-Film aus dem Jahr 1999. Regie führten die Wachowskis, die auch das Drehbuch schrieben und zum Zeitpunkt des Erscheinens noch unter dem Namen ""The Wachowski Brothers"" auftraten. Die Hauptrollen spielten Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss und Hugo Weaving. Im Mai 2003 folgte die Fortsetzung mit ""Matrix Reloaded"", im November 2003 der dritte Teil ""Matrix Revolutions"" und im Dezember 2021 Teil 4 mit ""Matrix Resurrections"".",https://de.wikipedia.org/wiki?curid=1707651,1707651,1970.4813232421875,0,77,510,72,1571,"Matrix ist ein Film. Der Film ist eine Science-Fiction-Geschichte. Das bedeutet, die Geschichte ist erfunden und spielt in der Zukunft. Zwei Menschen, die Wachowskis, haben den Film gemacht. Sie haben die Geschichte geschrieben und waren die Chefs beim Filmen. Keanu Reeves und andere Schauspieler spielen im Film mit. Nach dem ersten Film kamen noch drei weitere Filme.","Matrix ist ein Film. Der Film ist eine Science-Fiction-Geschichte. Das bedeutet, die Geschichte ist erfunden und spielt in der Zukunft. Zwei Brüder, die Wachowskis, haben den Film gemacht. Sie haben die Geschichte geschrieben und waren die Chefs beim Filmen. Keanu Reeves und andere Schauspieler spielen im Film mit. Nach dem ersten Film kamen noch drei weitere Filme.",1,False,False,True,False,False,False,ungefaehr,manchmal,manchmal,"['Erklaerungen/Definitionen', 'Faktisch_korrekte_Informationen']",zu_einfach
365656,"Boycott, Divestment and Sanctions","Die Philosophin Judith Butler erklärte 2003 bei einem Auftritt mit Omar Barghouti, es sei nicht antisemitisch, Israels Existenzrecht zu bestreiten. 2006 bezeichnete sie Hamas und Hisbollah als „progressiven“ Teil der globalen Linken, deren Gewalt zu kritisieren, deren Einsatz aber diskussionswürdig sei. Sie verlangt von den Israelis, ihren Einsatz für den jüdischen Staat und ein eigenes Heimatland aufzugeben. Der Aufruf lässt jedoch offen, welche Staatsform BDS anstrebt. Ein Teil der Anhänger will einen säkularen demokratischen Gesamtstaat, andere eine gerechte Zweistaatenlösung.",https://de.wikipedia.org/wiki?curid=5787510,5787510,1219.2020263671875,17,29,586,79,1590,"Judith Butler ist eine Denkerin. Sie sagt, es ist in Ordnung, wenn man nicht findet, dass Israel ein eigenes Land sein sollte. Sie findet auch, dass Gruppen wie Hamas und Hisbollah in manchen Dingen recht haben. Sie meint, die Menschen in Israel sollten nicht nur für ihr Land kämpfen. Es gibt verschiedene Meinungen, wie das Land in Zukunft aussehen soll.","Judith Butler ist eine Denkerin. Sie sagt, es ist in Ordnung, wenn man nicht findet, dass Israel ein eigenes Land sein sollte. Sie findet auch, dass Gruppen wie Hamas und Hisbollah in manchen Dingen recht haben. Sie meint, die Menschen in Israel sollten nicht für ihr Land kämpfen. Es gibt verschiedene Meinungen, wie das Land in Zukunft aussehen soll.",1,False,False,True,False,False,True,ungefaehr,haeufig,nie,['NaN'],zu_einfach
145744,Burkina Faso,"Jean-Luc Bambara ist ein Bildhauer, der auch in Europa ausstellt. Die ""Sculptures de Laongo"" sind ein 1989 geschaffener Skulpturenpark, in dem unter anderem Granitsteine von nationalen und internationalen Künstlern bearbeitet werden.",https://de.wikipedia.org/wiki?curid=9191,9191,1662.6011962890625,105,236,233,31,1495,"Jean-Luc Bambara macht große Kunst aus Stein. Er zeigt seine Kunst auch in anderen Ländern in Europa. In einem Park, der Sculptures de Laongo heißt, arbeiten viele Künstler aus der ganzen Welt. Sie machen schöne Figuren aus Stein. Der Park gibt es seit 1989.","Jean-Luc Bambara macht große Kunst aus Stein. Er zeigt seine Kunst auch in Europa. In einem Park, der 'Sculptures de Laongo' heißt, arbeiten viele Künstler aus der ganzen Welt. Sie machen schöne Figuren aus Stein. Den Park gibt es seit 1989.",1,False,False,False,True,True,True,ungefaehr,haeufig,nie,['NaN'],zu_einfach
10313,Nordrhein-Westfalen,"Lt. der Prognose von IT.NRW aus 3/2016 geht der Bevölkerungsrückgang einher mit dem Rückgang der Erwerbspersonen für den Zeitraum 2014 bis 2040. Man rechnet mit einem Rückgang um rd. 7,9 % oder 693.000 Erwerbspersonen (bei den Männern um 5,2 % oder 248.000 von 4.739.000 auf 4.491.000 bzw. bei den Frauen um 11,1 % oder 445.000 von 4.013.000 auf 3.568.000).",https://de.wikipedia.org/wiki?curid=3513,3513,2601.49658203125,21,148,357,59,1567,"In Nordrhein-Westfalen werden in Zukunft weniger Menschen arbeiten können. Bis zum Jahr 2040 werden etwa 693.000 weniger Menschen arbeiten. Das sind weniger Männer und Frauen, die arbeiten können.","In Nordrhein-Westfalen werden in Zukunft weniger Menschen arbeiten können. Bis zum Jahr 2040 werden fast 700 Tausend weniger Menschen arbeiten. Das sind weniger Männer und Frauen, die arbeiten können.",1,False,False,False,True,False,False,ungefaehr,haeufig,manchmal,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_einfach
688052,Die verlorene Ehre der Katharina Blum,"Nachdem Götten verhaftet ist, verabredet sich Katharina mit Tötges unter dem Vorwand, ihm ein Interview geben zu wollen, und erschießt ihn, als er ihr – wie viele andere Männer vorher – „an die Kledage“ (Kleidung) geht: „Was guckst du mich denn so entgeistert an, mein Blümelein – ich schlage vor, daß wir jetzt erst einmal bumsen.“ Danach streift Katharina durch die Stadt, „um Reue zu finden, habe aber keine Reue gefunden“, und stellt sich schließlich der Polizei.",https://de.wikipedia.org/wiki?curid=1234878,1234878,889.61328125,8,24,467,77,1564,"Göttgen wurde von der Polizei festgenommen. Daraufhin verabredet sich Katharina mit einem Mann namens Tötges. Sie gibt vor, ihm ein Interview geben zu wollen. Als Tötges sich ihr gegenüber unangemessen verhält, reagiert sie darauf sehr stark und verteidigt sich. Danach wandert sie durch die Stadt, um über ihre Tat nachzudenken, findet aber keine Reue. Schließlich entscheidet sie sich, zur Polizei zu gehen.","Göttgen wurde von der Polizei festgenommen. Daraufhin verabredet sich Katharina mit einem Mann namens Tötges. Sie gibt vor, ihm ein Interview geben zu wollen. Als Tötges sich ihr gegenüber unangemessen verhält, erschießt sie ihn. Danach wandert sie durch die Stadt, um über ihre Tat nachzudenken, findet aber keine Reue. Schließlich entscheidet sie sich, zur Polizei zu gehen.",2,False,False,True,False,False,False,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_einfach
726402,Munster,"Im Zuge der 1. Landesausstellung ""Natur im Städtebau"" 1988 wurde die Innenstadt neu gestaltet. 1994 war Munster Ausrichter des Tages der Niedersachsen.",https://de.wikipedia.org/wiki?curid=18443,18443,859.7304077148438,7,33,151,22,1478,"1988 wurde die Innenstadt von Munster für eine Ausstellung neu gemacht. Die Ausstellung ging um Natur in der Stadt. 1994 hatte Munster ein großes Fest, den 'Tag der Niedersachsen'.","1988 wurde die Innenstadt von Munster für eine Ausstellung neu gemacht. Die Ausstellung ging um Natur im Städtebau. 1994 hatte Munster ein großes Fest, den 'Tag der Niedersachsen'.",2,False,False,True,False,False,True,ungefaehr,haeufig,nie,['NaN'],etwas_zu_einfach
510785,Adi Hütter,"Wegen einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Karriere. Er entschied sich, fortan als Trainer zu arbeiten. Er übernahm bei den Red Bull Juniors zusammen mit Gerald Baumgartner das Co-Training neben Lars Søndergaard und war für das Spezialtraining zuständig. Ab der Saison 2008/09 war er Cheftrainer der ""Red Bull Juniors"".",https://de.wikipedia.org/wiki?curid=1193319,1193319,1047.8812255859375,4,22,381,57,1538,"Hütter musste seine Fußballkarriere beenden, weil er eine schwere Entzündung an der Achillessehne hatte. Danach beschloss er, als Trainer zu arbeiten. Er begann als Co-Trainer bei den Red Bull Juniors. Später wurde er dort zum Cheftrainer.","Hütter musste seine Karriere beenden, weil er eine schwere Entzündung an der Achillessehne hatte. Danach beschloss er, als Trainer zu arbeiten. Er begann als Co-Trainer bei den Red Bull Juniors. Später wurde er dort zum Cheftrainer.",2,False,False,True,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_einfach
201192,Kampfpanzer,"Trotz ihrer Komplexität können die Triebwerke zum Teil in kurzer Zeit gewechselt werden. Dabei sind oft Motor, Schalt-Lenkgetriebe und Kühlanlage zu einem Block gebündelt.",https://de.wikipedia.org/wiki?curid=58460,58460,1506.04052734375,20,129,171,24,1476,"Einige Teile eines Autos, wie der Motor, das Lenkgetriebe und die Kühlung, sind zusammengebaut. Man kann sie schnell austauschen, wenn es nötig ist.","Einige Teile einer Maschine, wie der Motor, das Lenkgetriebe und die Kühlung, sind zusammengebaut. Man kann sie schnell austauschen, wenn es nötig ist.",2,False,False,True,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_einfach
394650,Arbeit macht frei,"Sie ist auch 1849 in der Literaturzeitschrift ""Neues Repertorium für die theologische Literatur und kirchliche Statistik"" zu finden, wo in einer Rezension der deutschen Übersetzung der Schrift ""L’Europe en 1848"" von Jean-Joseph Gaume argumentiert wird: „Das Evangelium und, auf seine ursprüngliche Wahrheit zurückgehend, die Reformation wollen freie Menschen erziehen und nur die Arbeit macht frei, ist daher auch nach den Begriffen der Reformatoren etwas Heiliges.“",https://de.wikipedia.org/wiki?curid=67771,67771,1181.2442626953125,2,38,466,65,1555,"Im Jahr 1849 wurde in einer Literaturzeitschrift über ein Buch gesprochen. Das Buch erklärt, dass die Bibel und die Reformation das Ziel haben, Menschen frei zu machen. Arbeit wird als etwas sehr Wichtiges und Gutes angesehen.","Im Jahr 1849 wurde in einer Literaturzeitschrift über ein Text gesprochen. Der Text erklärt, dass die Bibel und die Reformation das Ziel haben, Menschen frei zu machen. Arbeit wird als etwas sehr Wichtiges und Gutes angesehen.",2,False,False,True,False,False,True,ungefaehr,manchmal,nie,['NaN'],etwas_zu_einfach
959772,Öhringen,"Oberbürgermeister von Öhringen ist der parteilose Thilo Michler. Der bisherige Bürgermeister von Zaberfeld wurde am 7. Juni 2009 zum Nachfolger von Jochen Kübler gewählt. Er erhielt im ersten Wahlgang 60,7 % der abgegebenen Stimmen. Die Wahlbeteiligung lag bei 48 %. Die Amtszeit beträgt acht Jahre.",https://de.wikipedia.org/wiki?curid=4021774,4021774,707.1170654296875,38,37,299,45,1523,"Thilo Michler ist jetzt der Oberbürgermeister von Öhringen. Er war früher Bürgermeister in Zaberfeld. Am 7. Juni 2009 wurde er gewählt. Er bekam 60,7 % der Stimmen im ersten Wahlgang. Nur 48 % der Leute haben gewählt. Thilo wird für acht Jahre Oberbürgermeister sein.","Thilo Michler ist der Oberbürgermeister von Öhringen. Er war früher Bürgermeister in Zaberfeld. Am 7. Juni 2009 wurde er gewählt. Er bekam 60,7 % der Stimmen im ersten Wahlgang. Nur 48 % der Leute haben gewählt. Thilo wird für acht Jahre Oberbürgermeister sein.",2,True,False,False,False,False,True,richtig,nie,nie,['NaN'],etwas_zu_einfach
365656,"Boycott, Divestment and Sanctions","Die Philosophin Judith Butler erklärte 2003 bei einem Auftritt mit Omar Barghouti, es sei nicht antisemitisch, Israels Existenzrecht zu bestreiten. 2006 bezeichnete sie Hamas und Hisbollah als „progressiven“ Teil der globalen Linken, deren Gewalt zu kritisieren, deren Einsatz aber diskussionswürdig sei. Sie verlangt von den Israelis, ihren Einsatz für den jüdischen Staat und ein eigenes Heimatland aufzugeben. Der Aufruf lässt jedoch offen, welche Staatsform BDS anstrebt. Ein Teil der Anhänger will einen säkularen demokratischen Gesamtstaat, andere eine gerechte Zweistaatenlösung.",https://de.wikipedia.org/wiki?curid=5787510,5787510,1219.2020263671875,17,29,586,79,1590,"Judith Butler, eine bekannte Philosophin, sagte 2003, dass es nicht falsch ist, Israels Recht als Staat in Frage zu stellen. 2006 sprach sie über Gruppen wie Hamas und Hisbollah. Sie sagte, diese Gruppen könnten in manchen Punkten als fortschrittlich angesehen werden. Butler meint, die Israelis sollten nicht nur für einen jüdischen Staat kämpfen. Es gibt unterschiedliche Ideen, wie die Zukunft aussehen könnte, einschließlich eines säkularen, demokratischen Staates oder einer fairen Lösung mit zwei Staaten.","Judith Butler, eine bekannte Philosophin, sagte 2003, dass es nicht falsch ist, Israels Recht als Staat in Frage zu stellen. 2006 sprach sie über Gruppen wie Hamas und Hisbollah. Sie sagte, diese Gruppen könnten in manchen Punkten als fortschrittlich angesehen werden. Butler meint, die Israelis sollten nicht für einen jüdischen Staat kämpfen. Es gibt unterschiedliche Ideen, wie die Zukunft aussehen könnte, einschließlich eines säkularen, demokratischen Staates oder einer fairen Lösung mit zwei Staaten.",2,False,False,True,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_kompliziert
145744,Burkina Faso,"Jean-Luc Bambara ist ein Bildhauer, der auch in Europa ausstellt. Die ""Sculptures de Laongo"" sind ein 1989 geschaffener Skulpturenpark, in dem unter anderem Granitsteine von nationalen und internationalen Künstlern bearbeitet werden.",https://de.wikipedia.org/wiki?curid=9191,9191,1662.6011962890625,105,236,233,31,1495,"Jean-Luc Bambara ist ein Künstler, der Skulpturen macht und sie in Europa ausstellt. Der Sculptures de Laongo ist ein großer Park, der 1989 eröffnet wurde. In diesem Park gestalten Künstler aus verschiedenen Ländern Kunstwerke aus Granitstein.","Jean-Luc Bambara ist ein Künstler, der Skulpturen macht und sie in Europa ausstellt. Der 'Sculptures de Laongo' ist ein großer Park, der 1989 eröffnet wurde. In diesem Park gestalten Künstler aus verschiedenen Ländern Kunstwerke aus Granitstein.",2,False,False,False,False,True,False,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
688052,Die verlorene Ehre der Katharina Blum,"Nachdem Götten verhaftet ist, verabredet sich Katharina mit Tötges unter dem Vorwand, ihm ein Interview geben zu wollen, und erschießt ihn, als er ihr – wie viele andere Männer vorher – „an die Kledage“ (Kleidung) geht: „Was guckst du mich denn so entgeistert an, mein Blümelein – ich schlage vor, daß wir jetzt erst einmal bumsen.“ Danach streift Katharina durch die Stadt, „um Reue zu finden, habe aber keine Reue gefunden“, und stellt sich schließlich der Polizei.",https://de.wikipedia.org/wiki?curid=1234878,1234878,889.61328125,8,24,467,77,1564,"Nach der Festnahme von Göttgen trifft sich Katharina mit dem Journalisten Tötges, vorgeblich für ein Interview. Als Tötges sich ihr gegenüber ungebührlich verhält, reagiert sie gewaltsam. Anschließend durchstreift sie die Stadt, auf der Suche nach Reue, findet jedoch keine. Letztendlich stellt sie sich der Polizei.","Nach der Festnahme von Göttgen trifft sich Katharina mit dem Journalisten Tötges, vorgeblich für ein Interview. Als Tötges sie sexuell belästigt, erschießt sie ihn. Anschließend durchstreift sie die Stadt, auf der Suche nach Reue, findet jedoch keine. Letztendlich stellt sie sich der Polizei.",3,False,False,True,False,False,False,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
510785,Adi Hütter,"Wegen einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Karriere. Er entschied sich, fortan als Trainer zu arbeiten. Er übernahm bei den Red Bull Juniors zusammen mit Gerald Baumgartner das Co-Training neben Lars Søndergaard und war für das Spezialtraining zuständig. Ab der Saison 2008/09 war er Cheftrainer der ""Red Bull Juniors"".",https://de.wikipedia.org/wiki?curid=1193319,1193319,1047.8812255859375,4,22,381,57,1538,"Aufgrund einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Fußballkarriere. Er entschied sich dafür, als Fußballtrainer weiterzuarbeiten. Zunächst übernahm er eine Co-Trainer Position bei den Red Bull Juniors. Ab der Saison 2008/09 wurde er zum Cheftrainer befördert.","Aufgrund einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Karriere. Er entschied sich dafür, als Trainer weiterzuarbeiten. Zunächst übernahm er eine Co-Trainer Position bei den Red Bull Juniors. Ab der Saison 2008/09 wurde er zum Cheftrainer befördert.",3,False,False,True,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_einfach
365656,"Boycott, Divestment and Sanctions","Die Philosophin Judith Butler erklärte 2003 bei einem Auftritt mit Omar Barghouti, es sei nicht antisemitisch, Israels Existenzrecht zu bestreiten. 2006 bezeichnete sie Hamas und Hisbollah als „progressiven“ Teil der globalen Linken, deren Gewalt zu kritisieren, deren Einsatz aber diskussionswürdig sei. Sie verlangt von den Israelis, ihren Einsatz für den jüdischen Staat und ein eigenes Heimatland aufzugeben. Der Aufruf lässt jedoch offen, welche Staatsform BDS anstrebt. Ein Teil der Anhänger will einen säkularen demokratischen Gesamtstaat, andere eine gerechte Zweistaatenlösung.",https://de.wikipedia.org/wiki?curid=5787510,5787510,1219.2020263671875,17,29,586,79,1590,"Im Jahr 2003 äußerte die Philosophin Judith Butler, dass es nicht antisemitisch sei, wenn man das Existenzrecht Israels anzweifelt. 2006 beschrieb sie die Hamas und Hisbollah als progressive Kräfte innerhalb der globalen Linken, wobei sie deren Gewalt zwar kritisierte, aber auch zur Diskussion stellte. Butler fordert von den Israelis, dass sie ihre nationale Zielsetzung überdenken sollten. Die Bewegung, die sie unterstützt, hat unterschiedliche Vorstellungen darüber, wie die politische Zukunft aussehen könnte, darunter einen säkularen, demokratischen Gesamtstaat oder eine gerechte Zweistaatenlösung.","Im Jahr 2003 äußerte die Philosophin Judith Butler, dass es nicht antisemitisch sei, wenn man das Existenzrecht Israels anzweifelt. 2006 beschrieb sie die Hamas und Hisbollah als progressive Kräfte innerhalb der globalen Linken, wobei sie deren Gewalt zwar kritisierte, aber auch zur Diskussion stellte. Butler fordert von den Israelis, dass sie ihre nationale Zielsetzung verwerfen sollten. Die Bewegung, die sie unterstützt, hat unterschiedliche Vorstellungen darüber, wie die politische Zukunft aussehen könnte, darunter einen säkularen, demokratischen Gesamtstaat oder eine gerechte Zweistaatenlösung.",3,False,False,True,False,False,False,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_kompliziert
688052,Die verlorene Ehre der Katharina Blum,"Nachdem Götten verhaftet ist, verabredet sich Katharina mit Tötges unter dem Vorwand, ihm ein Interview geben zu wollen, und erschießt ihn, als er ihr – wie viele andere Männer vorher – „an die Kledage“ (Kleidung) geht: „Was guckst du mich denn so entgeistert an, mein Blümelein – ich schlage vor, daß wir jetzt erst einmal bumsen.“ Danach streift Katharina durch die Stadt, „um Reue zu finden, habe aber keine Reue gefunden“, und stellt sich schließlich der Polizei.",https://de.wikipedia.org/wiki?curid=1234878,1234878,889.61328125,8,24,467,77,1564,"Nachdem Göttgen verhaftet wurde, arrangiert Katharina ein Treffen mit dem Journalisten Tötges unter dem Vorwand eines Interviews. Als er sich ihr gegenüber übergriffig verhält, erschießt sie ihn in Notwehr. Nach der Tat durchquert sie die Stadt, um ihre Gewissensbisse zu erkunden, kann jedoch keine Reue empfinden. Schließlich entscheidet sie sich, sich der Polizei zu stellen.","Nachdem Göttgen verhaftet wurde, arrangiert Katharina ein Treffen mit dem Journalisten Tötges unter dem Vorwand eines Interviews. Als er sich ihr gegenüber übergriffig verhält, erschießt sie ihn. Nach der Tat durchquert sie die Stadt, um ihre Gewissensbisse zu erkunden, kann jedoch keine Reue empfinden. Schließlich entscheidet sie sich, sich der Polizei zu stellen.",4,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
726402,Munster,"Im Zuge der 1. Landesausstellung ""Natur im Städtebau"" 1988 wurde die Innenstadt neu gestaltet. 1994 war Munster Ausrichter des Tages der Niedersachsen.",https://de.wikipedia.org/wiki?curid=18443,18443,859.7304077148438,7,33,151,22,1478,"Die erste Landesausstellung mit dem Thema 'Natur im Städtebau' fand 1988 statt und führte zur Neugestaltung der Innenstadt von Munster. Dieses Ereignis markierte einen wichtigen Punkt in der städtischen Entwicklung. 1994 richtete Munster den 'Tag der Niedersachsen' aus, ein bedeutendes kulturelles Ereignis in der Region.","Die erste Landesausstellung mit dem Thema 'Natur im Städtebau' fand 1988 statt und führte zur Neugestaltung der Innenstadt von Munster. 1994 richtete Munster den 'Tag der Niedersachsen' aus, ein bedeutendes kulturelles Ereignis in der Region.",4,True,False,False,False,False,True,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
510785,Adi Hütter,"Wegen einer hartnäckigen Entzündung an der Achillessehne beendete Hütter am 20. August 2007 seine aktive Karriere. Er entschied sich, fortan als Trainer zu arbeiten. Er übernahm bei den Red Bull Juniors zusammen mit Gerald Baumgartner das Co-Training neben Lars Søndergaard und war für das Spezialtraining zuständig. Ab der Saison 2008/09 war er Cheftrainer der ""Red Bull Juniors"".",https://de.wikipedia.org/wiki?curid=1193319,1193319,1047.8812255859375,4,22,381,57,1538,"Nachdem eine hartnäckige Entzündung der Achillessehne seine aktive Fußballkarriere am 20. August 2007 beendete, entschied sich Hütter für eine Laufbahn als Trainer. Er startete als Co-Trainer bei den Red Bull Juniors, wo er neben Gerald Baumgartner und unter der Leitung von Lars Søndergaard tätig war. Ab der Spielzeit 2008/09 übernahm er die Rolle des Cheftrainers bei diesem Team.","Nachdem eine hartnäckige Entzündung der Achillessehne seine aktive Karriere am 20. August 2007 beendete, entschied sich Hütter für eine Laufbahn als Trainer. Er startete als Co-Trainer bei den Red Bull Juniors, wo er neben Gerald Baumgartner und unter der Leitung von Lars Søndergaard tätig war. Ab der Spielzeit 2008/09 übernahm er die Rolle des Cheftrainers bei diesem Team.",4,False,False,True,False,False,True,ungefaehr,manchmal,selten,['Erklaerungen/Definitionen'],etwas_zu_kompliziert
367744,Terminator 2 – Tag der Abrechnung,"Der T-800 kommt nackt in der Gegenwart an und begibt sich zunächst in eine von Motorradrockern frequentierte Bar. Nach einer körperlichen Auseinandersetzung mit einigen Gästen eignet er sich Kleidung, eine Waffe und ein Motorrad an. Der T-1000 dagegen tötet nach seiner Ankunft in der Gegenwart einen Polizisten, nimmt dessen Gestalt an und bemächtigt sich seiner Pistole und des Polizeiautos. Mit Hilfe des Polizeicomputers erfährt der T-1000 die Adresse von John Connors Pflegeeltern.",https://de.wikipedia.org/wiki?curid=64385,64385,1216.6795654296875,4,69,486,72,1564,"Der T-800, ein humanoider Roboter, materialisiert nackt in unserer Zeit und sucht sich zunächst eine Bar aus, die von Motorradfahrern frequentiert wird. Dort kommt es zu einer gewalttätigen Auseinandersetzung, in deren Folge der T-800 sich Kleidung, eine Schusswaffe und ein Motorrad aneignet. Parallel dazu erscheint der fortschrittlichere Roboter T-1000, der nach seiner Ankunft einen Polizisten tötet, seine Identität annimmt und sich mit dessen Dienstwaffe und Fahrzeug ausstattet. Über den Polizeicomputer lokalisiert der T-1000 die Wohnadresse der Pflegeeltern von John Connor.","Der T-800, ein humanoider Roboter, materialisiert nackt in unserer Zeit und sucht sich zunächst eine Bar aus, die von Motorradfahrern frequentiert wird. Dort kommt es zu einer gewalttätigen Auseinandersetzung, in deren Folge der T-800 sich Kleidung, eine Schusswaffe und ein Motorrad aneignet. Parallel dazu erscheint der Roboter T-1000, der nach seiner Ankunft einen Polizisten tötet, seine Identität annimmt und sich mit dessen Dienstwaffe und Fahrzeug ausstattet. Über den Polizeicomputer lokalisiert der T-1000 die Wohnadresse der Pflegeeltern von John Connor.",4,True,False,False,False,False,True,ungefaehr,nie,nie,['NaN'],etwas_zu_kompliziert
365656,"Boycott, Divestment and Sanctions","Die Philosophin Judith Butler erklärte 2003 bei einem Auftritt mit Omar Barghouti, es sei nicht antisemitisch, Israels Existenzrecht zu bestreiten. 2006 bezeichnete sie Hamas und Hisbollah als „progressiven“ Teil der globalen Linken, deren Gewalt zu kritisieren, deren Einsatz aber diskussionswürdig sei. Sie verlangt von den Israelis, ihren Einsatz für den jüdischen Staat und ein eigenes Heimatland aufzugeben. Der Aufruf lässt jedoch offen, welche Staatsform BDS anstrebt. Ein Teil der Anhänger will einen säkularen demokratischen Gesamtstaat, andere eine gerechte Zweistaatenlösung.",https://de.wikipedia.org/wiki?curid=5787510,5787510,1219.2020263671875,17,29,586,79,1590,"Judith Butler, eine einflussreiche Philosophin, argumentierte 2003, dass die Infragestellung von Israels Existenzrecht nicht zwangsläufig antisemitisch sei. In einer weiteren Äußerung 2006 betrachtete sie die Hamas und Hisbollah als Teil einer progressiven globalen Linksbewegung, wobei sie die Notwendigkeit einer kritischen Auseinandersetzung mit deren Methoden betonte, jedoch auch deren politische Ansätze diskutierenswert fand. Butler fordert von den Israelis, ihre ausschließliche Bindung an den jüdischen Staat zu überdenken. Die von ihr unterstützte BDS-Bewegung (Boycott, Divestment, Sanctions) bleibt in ihren Zielen bezüglich der zukünftigen Staatsform unklar, wobei die Anhänger zwischen einem säkularen demokratischen Staat und einer gerechten Zweistaatenlösung schwanken.","Judith Butler, eine einflussreiche Philosophin, argumentierte 2003, dass die Infragestellung von Israels Existenzrecht nicht zwangsläufig antisemitisch sei. In einer weiteren Äußerung 2006 betrachtete sie die Hamas und Hisbollah als Teil einer progressiven globalen Linksbewegung, wobei sie die Notwendigkeit einer kritischen Auseinandersetzung mit deren Methoden betonte, jedoch auch deren politische Ansätze diskutierenswert fand. Butler fordert von den Israelis, ihre ausschließliche Bindung an den jüdischen Staat zu verwerfen. Die von ihr unterstützte BDS-Bewegung (Boycott, Divestment, Sanctions) bleibt in ihren Zielen bezüglich der zukünftigen Staatsform unklar, wobei die Anhänger zwischen einem säkularen demokratischen Staat und einer gerechten Zweistaatenlösung schwanken.",4,False,False,True,False,False,False,ungefaehr,manchmal,selten,"['Erklaerungen/Definitionen', 'Ausschmueckungen']",etwas_zu_kompliziert
