id,title,text,url,wiki_id,views,paragraph_id,langs,text_length,word_count,prompt_token_count,cl_1,cl_2,cl_3,cl_4,cl_5,cl_LS
725477,Mantra,"Bestimmte Kombinationen von Mantras sind auch als Beschwörungsformeln, etwa gegen Schlangen, Dämonen oder andere negative Kräfte, in Gebrauch. Wie schon im vedischen Ritus, wo die richtig intonierte Formel eine wichtige Funktion als wirksame Kraft erfüllte, misst man auch im Hinduismus dem Klang und dem Gesang religiösen Wert und Wirksamkeit bei.",https://de.wikipedia.org/wiki?curid=169512,169512,860.597412109375,6,77,348,50,1526,"Manche Wörter sagen Menschen, um sich zu schützen. Diese Wörter helfen gegen böse Tiere und Geister. Die Wörter sind sehr besonders und stark.","Es gibt besondere Wörter, die Menschen sagen, um sich vor Schlangen und bösen Geistern zu schützen. Diese Wörter sind sehr mächtig und werden schon lange benutzt.","Mantras sind spezielle Wortkombinationen, die in vielen Kulturen verwendet werden, um Schutz gegen Schlangen, Dämonen und negative Kräfte zu bieten. Diese Mantras haben eine lange Tradition und galten bereits im alten Veda als wirkungsvoll.","In zahlreichen Kulturen existieren spezifische Mantras, die als Schutzformeln gegen unheilvolle Kräfte wie Schlangen oder Dämonen zum Einsatz kommen. Diese Praxis hat ihren Ursprung im vedischen Ritual, in dem bereits die korrekte Aussprache solcher Formeln eine bedeutende Rolle spielte und als wirksam erachtet wurde.","Bestimmte Mantrakonstellationen dienen innerhalb religiöser Praktiken als apotropäische Mittel gegen negative Entitäten wie Serpentes und malevolente Geister. Diese Tradition, deren Ursprünge sich bis in die vedischen Rituale zurückverfolgen lassen, schreibt sowohl der akustischen Korrektheit als auch der phonetischen Präzision der Formeln kritische Effektivität und spirituelle Potenz zu.","Mantras werden auch für Beschwörung verwendet.
Die Matras sollen vor bösen Wesen schützen.
Oder sie sollen vor Schlangen schützen.
Der Klang von den Mantras ist sehr wichtig.
Der Klang bestimmt die Kraft von den Mantras."
991591,The Beatles (Album),"Die frühere musikalische Einheit des Komponistenteams John Lennon und Paul McCartney war nicht mehr vorhanden. Neben musikalischen Differenzen untereinander kam auch die offene Abneigung, die McCartney und Harrison gegenüber John Lennons Lebensgefährtin Yoko Ono hegten, hinzu. Yoko Onos künstlerischer Einfluss ist auf dem ""Weißen Album"" dokumentiert, so unter anderem in der experimentellen Klangcollage ""Revolution 9"". Andererseits war John Lennon mit der McCartney-Komposition ""Ob-La-Di, Ob-La-Da"" musikalisch nicht einverstanden.",https://de.wikipedia.org/wiki?curid=88241,88241,688.8757934570312,11,54,534,67,1573,"Paul McCartney und John Lennon haben früher zusammen Musik gemacht. Aber später hatten sie oft Streit. Paul und ein anderer Freund, Harrison, mochten eine Freundin von John nicht. Sie heißt Yoko Ono. Yoko Ono hat auch Musik gemacht. Ihre Musik ist auf einer CD namens 'Weißes Album'. Ein Lied von Paul gefiel John nicht.","Früher haben John Lennon und Paul McCartney gut zusammen Musik gemacht. Später gab es Probleme. Paul McCartney und George Harrison mochten John Lennons Freundin, Yoko Ono, nicht. Sie hat auch Musik gemacht, die anders klingt. Dies hört man auf dem 'Weißen Album'. Es gibt dort ein sehr ungewöhnliches Lied 'Revolution 9'. John mochte auch ein Lied von Paul, 'Ob-La-Di, Ob-La-Da', nicht.","Die musikalische Partnerschaft zwischen John Lennon und Paul McCartney erlebte Spannungen. Sie hatten unterschiedliche musikalische Ansichten und persönliche Unstimmigkeiten. Besonders problematisch war die Beziehung zwischen McCartney, George Harrison und John Lennons Partnerin Yoko Ono. Ihr Einfluss findet sich auf dem 'Weißen Album', insbesondere in der experimentellen Komposition 'Revolution 9'. Außerdem war Lennon nicht angetan von McCartneys Lied 'Ob-La-Di, Ob-La-Da'.","Die kreative Allianz zwischen John Lennon und Paul McCartney zeigte zunehmende Risse. Neben musikalischen Meinungsverschiedenheiten trugen persönliche Konflikte, vor allem die ablehnende Haltung von McCartney und George Harrison gegenüber Yoko Ono, Johns Lebensgefährtin, zum Zwist bei. Ihr avantgardistischer Stil beeinflusste Lennons Beiträge zum 'Weißen Album', erkennbar in 'Revolution 9'. Zusätzlich stieß Lennons Auffassung mit McCartneys poporientierten Stücken, wie 'Ob-La-Di, Ob-La-Da', auf Widerstand.","Die musikalische Synergie zwischen John Lennon und Paul McCartney, einst eine Treibkraft der Popmusik, war in den späteren Jahren durch bedeutende ideologische und stilistische Divergenzen geschwächt. Die Disharmonie wurde weiter durch persönliche Diskrepanzen über John Lennons Partnerin, Yoko Ono, verschärft, deren avantgardistischer Einfluss in experimentellen Elementen des 'Weißen Albums', besonders in 'Revolution 9', evident wird. Zusätzlich führten Lennons Widersprüche zu McCartneys konventionelleren Kompositionen wie 'Ob-La-Di, Ob-La-Da' zu Spannungen.","John Lennon und Paul McCartney machten früher zusammen Musik.
Aber jetzt streiten sie sich.
Paul McCartney mag die Freundin von John Lennon nicht.
Die Freundin heißt Yoko Ono.
Harrison mag Yoko Ono auch nicht.
Yoko Ono hat ein Album beeinflusst.
Das Album heißt: Weißes Album.
Aber John Lennon mag ein Lied von Paul nicht.
Das Lied heißt: Ob-La-Di, Ob-La-Da."
879993,Herten,"Seit 2013 findet auf dem Gelände der Zeche Ewald die ""Kustom Kulture Forever"" (ehemals ""Bottrop Kustom Kulture""), eine der größten Kustom Kulture Shows Europas statt. Seit 2016 ist die ""Kustom Kulture Tattoo Show"" angegliedert. „Früher hieß die angegliederte Tattoo Convention »Classic Traditional Tattoo Show« und wurde von Andreas Coenen ausgerichtet. Letztes Jahr übernahmen Andreas Hentschel und sein Team von Ewig Und Drei Tage Tätowierung die Federführung und hatten Erfolg. Seit dem heißt die Tattooconvention »Kustom Kulture Tattoo Show«“.",https://de.wikipedia.org/wiki?curid=3028814,3028814,755.0577392578125,38,46,547,78,1578,Seit 2013 gibt es auf einem alten Gelände eine große Show für besondere Autos. Sie heißt 'Kustom Kulture Forever'. Dort gibt es auch seit 2016 eine große Show für Tattoos. Früher hieß sie anders. Jetzt wird sie von Andreas Hentschel und seinem Team gemacht. Sie war sehr gut.,"Auf dem Gelände der alten Zeche Ewald findet seit 2013 jährlich die 'Kustom Kulture Forever' statt, eine große Veranstaltung für Autoliebhaber. Seit 2016 gibt es dort auch eine Tattoo-Show. Diese wurde früher von Andreas Coenen geleitet und hieß 'Classic Traditional Tattoo Show'. Jetzt heißt sie 'Kustom Kulture Tattoo Show' und wird von Andreas Hentschel und seinem Team organisiert. Sie sind erfolgreich gewesen.","Seit dem Jahr 2013 wird auf dem Gelände der ehemaligen Zeche Ewald in Deutschland die 'Kustom Kulture Forever', eine der größten europäischen Shows für autozentrierte Kultur, ausgetragen. Die Veranstaltung hat seit 2016 auch eine Tattoo-Show, die 'Kustom Kulture Tattoo Show'. Ursprünglich unter dem Namen 'Classic Traditional Tattoo Show' bekannt und von Andreas Coenen geführt, wurde die Leitung im letzten Jahr von Andreas Hentschel und seinem Team übernommen, die erfolgreich frischen Wind in die Veranstaltung brachten.","Seit 2013 findet die 'Kustom Kulture Forever', eine der führenden europäischen Veranstaltungen im Bereich der Kustom Kultur, auf dem ehemaligen Industrieareal der Zeche Ewald statt. Ergänzt wird das Programm seit 2016 durch die 'Kustom Kulture Tattoo Show'. Diese Tattoo-Ausstellung wurde ursprünglich als 'Classic Traditional Tattoo Show' von Andreas Coenen ins Leben gerufen. Im vergangenen Jahr hat Andreas Hentschel das Ruder übernommen und mit seinem Team 'Ewig Und Drei Tage Tätowierung' die Veranstaltung erfolgreich neu ausgerichtet.","Seit 2013 avanciert das Areal der ehemaligen Zeche Ewald zum Schauplatz der 'Kustom Kulture Forever', eine prominente Veranstaltung, die sich der Präsentation und Feier der Kustom Kultur widmet und zu den größten ihrer Art in Europa zählt. Im Jahre 2016 wurde das Veranstaltungskonzept um die 'Kustom Kulture Tattoo Show' erweitert, welche vorher unter dem Namen 'Classic Traditional Tattoo Show' von Andreas Coenen initiiert und geleitet wurde. Die neueste Edition dieser Tattoo-Messe, nun unter der Federführung von Andreas Hentschel und dem Team von 'Ewig Und Drei Tage Tätowierung', hat sich erfolgreich als innovatives Element der Veranstaltung etabliert.","Seit dem Jahr 2013 gibt es eine große Kultur-Show.
Die Show heißt Kustom Kulture Forever.
Die Show ist in Bottrop.
Sie ist auf dem Gelände der Zeche Ewald.
Die Show ist eine der größten in Europa.

Seit dem Jahr 2016 gibt es auch eine Tattoo-Show.
Die Tattoo-Show heißt Kustom Kulture Tattoo Show.
Die Tattoo-Show hatte früher einen anderen Namen.
Der alte Name war Classic Traditional Tattoo Show.
Andreas Coenen hat die Show früher geleitet.

Jetzt leitet Andreas Hentschel die Tattoo-Show.
Hentschel arbeitet mit einem Team zusammen.
Das Team hat Erfolg mit der Show."
640733,Klaus Johannis,"Er ist seit 1989 mit Carmen Johannis verheiratet, die Englisch am Nationalkollegium „Gheorghe Lazăr“ in Hermannstadt unterrichtet. Das Ehepaar hat keine Kinder. Nach der rumänischen Revolution 1989 wanderten seine Eltern und seine Schwester Krista nach Bayern aus und leben seither im Raum Würzburg.",https://de.wikipedia.org/wiki?curid=639114,639114,927.3298950195312,4,78,299,43,1510,Er ist verheiratet. Seine Frau heißt Carmen Johannis. Sie arbeitet als Lehrerin. Sie haben keine Kinder. Seine Eltern und seine Schwester sind weggezogen. Sie leben jetzt in Bayern.,Er hat 1989 Carmen Johannis geheiratet. Sie ist Lehrerin für Englisch in Hermannstadt. Sie haben keine Kinder. Nach 1989 sind seine Eltern und seine Schwester nach Bayern gezogen.,"Seit 1989 ist er mit Carmen Johannis verheiratet, die als Englischlehrerin in Hermannstadt tätig ist. Das Paar hat keine Kinder. Nach der Revolution in Rumänien 1989, zogen seine Eltern und seine Schwester Krista nach Bayern um und leben seitdem dort.","Er ist seit 1989 mit Carmen Johannis verheiratet, die am Nationalkollegium 'Gheorghe Lazăr' in Hermannstadt Englisch unterrichtet. Sie haben keine Kinder. Kurz nach der rumänischen Revolution von 1989 sind seine Eltern und seine Schwester Krista nach Bayern ausgewandert, wo sie seitdem im Raum Würzburg ansässig sind.","Seit 1989 ist er in ehelicher Verbindung mit Carmen Johannis, die ihre berufliche Laufbahn als Englischlehrerin am renommierten Nationalkollegium „Gheorghe Lazăr“ in Hermannstadt fortsetzt. Das Ehepaar hat sich gegen Kinder entschieden. Im Zuge der gesellschaftlichen Umwälzungen, die der rumänische Umsturz 1989 nach sich zog, emigrierten seine Eltern sowie seine Schwester Krista nach Bayern, wo sie sich im Raum Würzburg niedergelassen haben.","Er ist seit 1989 mit Carmen verheiratet.
Carmen arbeitet als Lehrerin.
Sie unterrichtet Englisch in einer Schule.
Die Schule heißt ""Gheorghe Lazăr"".
Die Schule ist in Hermann-Stadt.
Carmen und er haben keine Kinder.

Im Jahr 1989 gab es in Rumänien große Veränderungen.
Die Menschen wollten mehr Freiheit.
Nach dieser Zeit ziehen seine Eltern und seine Schwester weg.
Seine Schwester heißt Krista.
Sie leben jetzt in der Nähe von Würzburg in Bayern."
850087,DB-Baureihe 605,"Die Schienenfahrzeuge der Baureihe 605 (auch: ICE TD, VT 605, anfangs auch ICT-VT) sind vierteilige dieselelektrische Neigetechniktriebzüge der Deutschen Bahn AG für den Personenverkehr auf Fernstrecken. Der ICE TD (TD = „Triebzug“-Diesel oder TD = „tilting“-Diesel) ist der schnellste Dieseltriebzug in Deutschland. Auf Testfahrten erreichte er am 13. Januar 2000 mit 222 km/h einen neuen deutschen Rekord für Dieseltriebzüge.",https://de.wikipedia.org/wiki?curid=1377493,1377493,772.5101318359375,0,10,427,59,1571,Der ICE TD ist ein Zug der Deutschen Bahn. Er fährt mit Diesel und kann sich in Kurven neigen. Dieser Zug ist sehr schnell. Am schnellsten fuhr er einmal mit 222 Kilometern pro Stunde.,"Die Baureihe 605, auch ICE TD genannt, besteht aus Zügen, die Diesel nutzen und sich in Kurven kippen können. Das macht die Fahrt schneller. Der ICE TD ist der schnellste Dieselzug in Deutschland. Er hat einmal einen Rekord aufgestellt, indem er 222 km/h schnell fuhr.","Die Züge der Baureihe 605, die auch als ICE TD bekannt sind, werden von der Deutschen Bahn für Langstrecken im Personenverkehr verwendet. Sie sind dieselelektrisch und können sich in Kurven neigen, was die Fahrtgeschwindigkeit erhöht. Der ICE TD ist bekannt als der schnellste Dieseltriebzug in Deutschland. Sein Geschwindigkeitsrekord liegt bei 222 km/h, erreicht im Jahr 2000 während einer Testfahrt.","Die Schienenfahrzeuge der Baureihe 605, auch unter dem Namen ICE TD bekannt, sind vierteilige dieselelektrische Züge der Deutschen Bahn, speziell entwickelt für Fernstrecken im Personenverkehr. Sie zeichnen sich durch ihre Neigetechnik aus, welche höhere Geschwindigkeiten in Kurven erlaubt. Der ICE TD setzte 2000 einen deutschen Geschwindigkeitsrekord für Dieseltriebzüge, indem er eine Höchstgeschwindigkeit von 222 km/h erreichte.","Die Baureihe 605, auch formal als ICE TD oder VT 605 bezeichnet, repräsentiert eine Klasse vierteiliger dieselelektrischer Neigetechniktriebzüge der Deutschen Bahn AG, konzipiert für den effizienten Personenverkehr auf deutschen Fernstrecken. Der als 'ICE TD' klassifizierte Zug, kennzeichnend durch seine Fähigkeit zur Geschwindigkeitsoptimierung mittels Neigetechnik, hält den Geschwindigkeitsrekord unter den deutschen Dieseltriebzügen. Diesen erreichte er mit einer maximalen Geschwindigkeit von 222 km/h während einer Testfahrt am 13. Januar 2000.","Die Deutsche Bahn AG hat einen besonderen Zug.
Der Zug heißt ICE TD.
Er kommt aus der Bau-Reihe 605.
Der ICE TD fährt mit Diesel.
Und er besteht aus 4 Teilen.
Er kann sich in Kurven zur Seite neigen.
Der ICE TD fährt sehr schnell.
Er ist der schnellste Diesel-Zug in Deutschland.
Der Zug fuhr bei einer Test-Fahrt 222 Kilometer pro Stunde.
Das war am 13. Januar 2000.
Der ICE TD stellte damit einen neuen Rekord auf."
893444,Odenwaldschule,"Offizielle Korrespondenzen der Schule, gefunden im Archiv und aufgearbeitet in einer Dissertation, deuten darauf hin, dass es bereits unter der Leitung der Gründer Paul und Edith Geheeb Missbrauchsfälle an Mädchen und Jungen gab. Jedoch wurde in keinem Fall Anzeige erstattet.",https://de.wikipedia.org/wiki?curid=690284,690284,747.5415649414062,21,6,276,40,1501,"In der Schule sind sehr traurige Sachen passiert. Paul und Edith Geheeb waren die Chefs von der Schule. Sie haben nicht geholfen, als Mädchen und Jungen in der Schule Leid erfahren haben.","In einer Schule gab es früher schlimme Vorfälle mit Kindern. Die Schule wurde von Paul und Edith Geheeb geleitet. Sie haben nichts unternommen, um die Kinder zu schützen. Niemand hat diese Fälle der Polizei gemeldet.","In der Vergangenheit kam es in einer Schule, die von Paul und Edith Geheeb geführt wurde, zu Missbrauchsfällen unter Schülern. Trotz des Wissens darüber haben die Leiter nichts unternommen und es gab keine offiziellen Anzeigen.","Historische Dokumente einer Schule zeigen auf, dass unter der Verwaltung von Paul und Edith Geheeb Missstände wie Missbrauchsfälle an Schülern auftraten. Diese Vorfälle wurden jedoch nie offiziell angezeigt, was auf eine mögliche Unterdrückung dieser ernsten Angelegenheiten hindeutet.","Aufgearbeitete offizielle Korrespondenzen und eine Dissertation legen nahe, dass unter der Leitung von Paul und Edith Geheeb an ihrer Schule Missbrauchsfälle an Kindern stattfanden. Trotz des Vorhandenseins dieser Informationen, wurden die Vorfälle zu keinem Zeitpunkt rechtlich verfolgt, was auf strukturelle Defizite in der institutionellen Reaktion auf solche schwerwiegenden Übergriffe hinweist.","Es gibt alte Briefe von der Schule.
Die Briefe liegen im Archiv.
Ein Forscher hat die Briefe untersucht.
Die Briefe zeigen: Es gab Missbrauch an der Schule.
Der Missbrauch passierte an Mädchen.
Aber auch an Jungen.
Die Schul-Leiter waren Paul und Edith Geheeb.
Aber Niemand hat den Missbrauch bei der Polizei gemeldet."
429831,Falschinformationen zur COVID-19-Pandemie,"Spätestens ab 11. März 2020 wurde bemerkt, dass Trump gerade dann, als auch einige Republikaner allmählich den Ernst der Lage erkannten, seine Strategie verstärkte: Falschaussagen verbreiten, Experten widersprechen, Verantwortung anderen zuschieben und so tun, als könne er sich aus der Krise bluffen.",https://de.wikipedia.org/wiki?curid=11239484,11239484,1135.6734619140625,178,42,301,42,1517,"Am 11. März 2020 sprachen alle darüber. Trump sagte nicht die Wahrheit. Er sagte, es ist nicht seine Schuld. Er sagte, er kann alles richtig machen.","Seit dem 11. März 2020 bemerkten die Leute, dass Trump, selbst wenn einige seiner Partei das Problem ernst nahmen, weiter falsche Dinge sagte. Er gab anderen die Schuld und tat so, als könnte er die Krise einfach wegsprechen.","Ab dem 11. März 2020 fiel auf, dass Präsident Trump seine Taktik verstärkte. Obwohl einige Republikaner die Situation ernst zu nehmen begannen, verbreitete er weiter falsche Informationen, widersprach Experten, schob die Verantwortung von sich und gab vor, die Krise bewältigen zu können.","Spätestens ab dem 11. März 2020 wurde deutlich, dass Präsident Trump, selbst als Teile seiner eigenen Partei die Tragweite der Krise zu erkennen begannen, seine Ansätze intensivierte. Er verbreitete weiterhin Falschinformationen, widersetzte sich den Meinungen von Fachleuten, wies jegliche Verantwortung von sich und suggerierte, dass er die Situation durch geschicktes Taktieren bewältigen könnte.","Mit dem 11. März 2020 trat eine markante Zäsur in der öffentlichen Wahrnehmung ein, als erkennbar wurde, dass Präsident Trump seine bereits etablierte Strategie noch weiter intensivierte. Dies geschah in einer Phase, in der selbst innerhalb der Republikanischen Partei eine zunehmende Anerkennung der Schwere der Krise zu verzeichnen war. Trump persistierte jedoch in der Verbreitung von Falschinformationen, kontrastierte wissenschaftliche Expertise, delegierte Verantwortlichkeit und inszenierte sich als jemand, der durch bloßes Bluffen die Kontrolle zurückgewinnen könnte.","Manche Politiker haben die Gefahr gesehen.
Die Politiker sind von der Partei von Trump.
Seit dem 11. März 2020 haben sie gemerkt:
Trump macht einfach weiter.
Trump sagt falsche Dinge
Er sagt zum Beispiel: Die Experten sind falsch.
Trump gibt anderen Menschen die Schuld.
Trump möchte sich aus der Krise schummeln."
121073,VW Golf VI,"Der Motor mit 85 kW (115 PS) maximaler Leistung (50 kW/68 PS Dauerleistung) hat ein Drehmoment von 270 Newtonmeter (N m). Der Wagen kann mit einer Akkuladung bis zu 150 km weit fahren. Wird die maximale Reichweite gewünscht, fährt der Wagen mit maximal 60 kW (82 PS), das Spitzentempo wird begrenzt und Nebenverbraucher wie die Klimaanlage werden abgeregelt. Bei voller Leistung beträgt die Höchstgeschwindigkeit 135 km/h und die Beschleunigung von 0 auf 100 km/h liegt bei 11,8 s.",https://de.wikipedia.org/wiki?curid=3649694,3649694,1743.31005859375,29,15,481,78,1597,"Das Auto hat einen starken Motor. Es kann mit einer Akku-Füllung 150 Kilometer fahren. Wenn es langsam fährt, kann es weiter kommen. Es fährt am schnellsten 135 Stundenkilometer. Von 0 auf 100 Stundenkilometer braucht das Auto fast 12 Sekunden.","Das Auto hat einen Motor mit mittlerer Stärke. Es fährt bis zu 150 Kilometer weit, wenn der Akku voll ist. Um so weit zu fahren, muss es langsamer fahren und Geräte wie die Klimaanlage weniger nutzen. Die höchste Geschwindigkeit des Autos ist 135 km/h und es beschleunigt von 0 auf 100 km/h in 11,8 Sekunden.","Der Wagen wird von einem Motor mit einer Spitzenleistung von 115 PS angetrieben, der dauerhaft 68 PS leisten kann. Mit einer vollen Batterieladung erreicht der Wagen bis zu 150 km. Wenn man die maximale Reichweite nutzen möchte, wird die Leistung auf 82 PS reduziert, die Höchstgeschwindigkeit begrenzt und Extras wie die Klimaanlage gedrosselt. Die maximale Geschwindigkeit beträgt 135 km/h, und der Wagen beschleunigt in 11,8 Sekunden von 0 auf 100 km/h.","Der Elektrofahrzeug-Motor bietet eine Maximalleistung von 85 kW (115 PS) und eine Dauerleistung von 50 kW (68 PS), mit einem Drehmoment von 270 Newtonmeter. Die Reichweite beläuft sich auf 150 km pro Akkuladung. Bei optimaler Reichweiteneinstellung, die auf 60 kW (82 PS) gedrosselt wird, sind Geschwindigkeit und der Einsatz von Nebenverbrauchern wie der Klimaanlage limitiert. Unter voller Leistung erreicht der Wagen eine Höchstgeschwindigkeit von 135 km/h und beschleunigt von 0 auf 100 km/h in 11,8 Sekunden.","Das Fahrzeug ist mit einem Elektromotor ausgestattet, der eine maximale Leistung von 85 kW (etwa 115 PS) und eine Dauerleistung von 50 kW (68 PS) bietet, sowie ein Drehmoment von 270 Nm erreicht. Bei voller Akkuladung ist eine Reichweite von bis zu 150 km möglich. Zur Reichweitenoptimierung reduziert das System die Leistung auf 60 kW (82 PS), limitiert die Maximalgeschwindigkeit und reguliert den Verbrauch von Nebenaggregaten wie der Klimatisierung. In der Vollleistungskonfiguration erreicht der Wagen eine Spitzengeschwindigkeit von 135 km/h und beschleunigt von 0 auf 100 km/h in 11,8 Sekunden.","Der Motor hat eine Leistung von 115 PS.
Damit kann das Auto 135 km pro Stunde fahren.
Das Auto fährt bis zu 150 km weit.
Dafür muss man den Akku nur einmal laden.
Manchmal soll das Auto weiter fahren.
Dann fährt das Auto langsamer.
Und die Klima-Anlage ist aus.
Der Motor hat dann nur noch eine Leistung von 82 PS."
626646,Neuwerk,"In der Hamburger Franzosenzeit war das Amt Ritzebüttel mit Neuwerk ein Kanton im Département des Bouches de l’Elbe, die Insel zählte 81 Einwohner. Der Kommandant von Cuxhaven Joseph Barbanègre vertrieb 1810 die Engländer von Neuwerk.",https://de.wikipedia.org/wiki?curid=54565,54565,939.8546752929688,16,25,233,35,1505,"Vor langer Zeit gab es in Hamburg einen Ort namens Neuwerk. In Neuwerk lebten 81 Menschen. Ein Mann, Joseph Barbanègre, schickte die Engländer weg.","Während der Zeit, als Franzosen in Hamburg waren, gehörte Neuwerk zu einem Bezirk namens Département des Bouches de l’Elbe. Dort lebten 81 Personen. Ein französischer Chef namens Joseph Barbanègre hat die Engländer von der Insel Neuwerk vertrieben.","In der Zeit, als Hamburg von Franzosen regiert wurde, war Neuwerk Teil des Département des Bouches de l’Elbe und hatte 81 Einwohner. Joseph Barbanègre, der französische Befehlshaber in Cuxhaven, verwies 1810 die Engländer von der Insel.","Während der Hamburger Franzosenzeit gehörte das Amt Ritzebüttel mit der zugehörigen Insel Neuwerk zum Département des Bouches de l’Elbe, das damals 81 Einwohner zählte. Der französische Kommandant Joseph Barbanègre aus Cuxhaven vertrieb im Jahr 1810 die englischen Besatzungen von Neuwerk.","In der Periode der napoleonischen Herrschaft über Hamburg war das Amt Ritzebüttel, einschließlich der zugehörigen Insel Neuwerk, ein administrativer Kanton im Département des Bouches de l’Elbe mit einer Bevölkerung von 81 Einwohnern. Der französische Kommandant Joseph Barbanègre aus Cuxhaven führte 1810 die Vertreibung der englischen Militärpräsenz auf Neuwerk durch.","In Hamburg gab es eine Franzosen-Zeit.
Die Insel Neuwerk gehört damals zu Hamburg.
Auf der Insel Neuwerk leben 81 Menschen.
Die Franzosen teilen das Land in verschiedene Gebiete ein.
Neuwerk ist ein Teil vom Elbe-Gebiet.
Der französische Chef in Cuxhaven heißt Joseph Barbanègre.
Er vertreibt die Engländer von der Insel Neuwerk.
Das war im Jahr 1810."
803217,Hannibal Rising – Wie alles begann,"Michael Rechtshaffen schrieb in der Zeitschrift ""The Hollywood Reporter"" vom 9. Februar 2007, der Regisseur Peter Webber schaffe es nicht, die Romanvorlage richtig umzusetzen. Rechtshaffen kritisierte die „unbeholfenen“ („awkward“) Darstellungen und die „steifen“ Dialoge. Der Film schwanke zwischen „fürchterlich dämlich“ („awfully silly“) und „fürchterlich langweilig“ („awfully boring“).",https://de.wikipedia.org/wiki?curid=2261302,2261302,804.483154296875,7,34,390,47,1548,"Ein Mann namens Michael Rechtshaffen sagte, der Film ist nicht gut gemacht. Er findet, die Schauspieler sprechen komisch und die Gespräche im Film sind seltsam. Der Film ist einmal ganz komisch und dann wieder langweilig.","Michael Rechtshaffen hat in einer Zeitschrift geschrieben, dass der Regisseur Peter Webber den Film nicht gut gemacht hat. Er meint, die Schauspieler wirken ungeschickt und ihre Gespräche sind steif. Er sagt, der Film ist teilweise sehr albern und dann wieder langweilig.","Michael Rechtshaffen, ein Kritiker, schrieb im 'The Hollywood Reporter', dass Peter Webber es nicht geschafft hat, die Buchvorlage gut in einen Film umzuwandeln. Rechtshaffen bemängelte die ungeschickte Schauspielerei und die steifen Dialoge im Film. Er beschrieb den Film als wechselhaft zwischen albern und langweilig.","In einer Rezension vom 9. Februar 2007 für 'The Hollywood Reporter' beurteilte Michael Rechtshaffen, dass Regisseur Peter Webber die literarische Vorlage nicht adäquat in einen Film umsetzen konnte. Er kritisierte vor allem die ungelenken Darstellungen und die unnatürlich wirkenden Dialoge. Der Film pendele laut Rechtshaffen zwischen unangemessen albern und langweilig.","Michael Rechtshaffen artikulierte in seiner Rezension für 'The Hollywood Reporter' vom 9. Februar 2007 deutliche Kritik an der filmischen Adaptation durch Regisseur Peter Webber. Er bemängelte die mangelnde Fähigkeit, die Komplexität der Romanvorlage adäquat auf die Leinwand zu übertragen, und hob die unfreiwillig ungelenken Darstellungen und die konstruierten Dialoge hervor. Der Film, so Rechtshaffen, osciliiere zwischen einer fast lächerlichen Simplizität und eintöniger Langeweile.","Michael Rechtshaffen schreibt für die Zeit-Schrift Hollywood Reporter.
Am 9. Februar 2007 schreibt er über einen Film.
Peter Webber ist der Chef von dem Film.
Es gibt schon ein Buch vor dem Film.
Michael Rechtshaffen sagt:
Der Film ist anders als das Buch.
Und die Schauspieler spielen sehr schlecht.
Die Gespräche im Film sind nicht gut.
Der Film ist oft dumm.
Und manchmal ist er auch langweilig."
815485,Liste geflügelter Worte/W,"Mit dieser scherzhaften Frage will man wissen, wer etwas getan hat. Sie stammt aus einem Schlager von Franz Strassmann aus dem Jahr 1926:",https://de.wikipedia.org/wiki?curid=2815229,2815229,795.9588012695312,189,0,137,23,1466,Manchmal fragen die Leute: 'Wer hat das gemacht?' Es ist wie in einem alten Liedchen.,"Diese Frage 'Wer hat das gemacht?' wird oft gestellt, um spaßig herauszufinden, wer etwas getan hat. Sie kommt aus einem alten Lied von 1926.","Die Formulierung 'Wer hat das gemacht?' wird humorvoll genutzt, um herauszufinden, wer für eine bestimmte Aktion verantwortlich ist. Diese Redewendung geht auf einen Schlager von 1926 zurück, geschrieben von Franz Strassmann.","Die Frage 'Wer hat das gemacht?' wird oft scherzhaft gestellt, um den Urheber einer Handlung zu ermitteln. Sie findet ihren Ursprung in einem Schlager, den Franz Strassmann im Jahr 1926 verfasste.","Die Interrogativkonstruktion 'Wer hat das gemacht?' ist kulturell tief verwurzelt und wird häufig scherzhaft eingesetzt, um den Akteur einer Tat zu identifizieren. Diese spezifische Formulierung entstammt einem Schlager von Franz Strassmann aus dem Jahr 1926.","Diese Frage soll lustig sein.
Man fragt:
Wer hat das getan?
Die Frage kommt aus einem Lied.
Das Lied ist von Franz Strassmann.
Es ist in der Musik-Richtung Schlager."
